Date,Open,High,Low,Close,Volume
20-05-20,1176.0200000,1225.4700000,1173.7000000,1225.4700000,1423192689
21-05-20,1226.1500000,1243.2700000,1196.3300000,1206.2800000,1405301470
22-05-20,1194.8600000,1198.2600000,1174.8600000,1188.4700000,909978089
25-05-20,1196.8100000,1213.4100000,1196.8100000,1213.4100000,522222977
26-05-20,1220.4500000,1243.9600000,1220.4500000,1224.9900000,1142891564
27-05-20,1222.9100000,1234.8300000,1197.7800000,1212.2000000,1396572268
28-05-20,1218.9400000,1241.7700000,1211.8500000,1241.7700000,1179007054
29-05-20,1232.9500000,1234.7200000,1210.0700000,1219.7600000,2130624297
01-06-20,1240.0800000,1253.9100000,1233.7300000,1247.6100000,1091885804
02-06-20,1258.1000000,1283.8500000,1255.7500000,1277.8500000,1378654725
03-06-20,1290.2700000,1301.8800000,1277.1500000,1301.8800000,1783889206
04-06-20,1295.2300000,1296.3400000,1252.1400000,1257.3100000,1894155706
05-06-20,1266.4200000,1291.0000000,1265.2600000,1285.7800000,1472272782
08-06-20,1287.3200000,1306.2700000,1278.7500000,1288.7100000,1423263670
09-06-20,1295.4200000,1299.5900000,1263.7500000,1284.3100000,1152351360
10-06-20,1284.2700000,1288.0700000,1266.0200000,1277.5800000,1306026961
11-06-20,1266.4400000,1266.4400000,1237.0200000,1238.1100000,1364187835
15-06-20,1212.9700000,1223.0900000,1196.4700000,1221.6000000,1240621094
16-06-20,1243.0200000,1264.1200000,1236.1200000,1242.7200000,1170593796
17-06-20,1247.4300000,1257.9100000,1233.8900000,1237.9300000,1003133308
18-06-20,1233.4400000,1242.9500000,1221.2000000,1230.7100000,1115995826
19-06-20,1235.2300000,1259.8600000,1235.2300000,1249.6700000,1283242971
22-06-20,1249.4700000,1258.5000000,1235.1600000,1256.7700000,868329522
23-06-20,1264.3400000,1282.9500000,1263.7700000,1281.1800000,880598105
25-06-20,1256.3000000,1262.3300000,1242.3200000,1257.1800000,1127983579
26-06-20,1268.4300000,1270.3600000,1236.9100000,1246.7400000,819090815
29-06-20,1240.1000000,1249.4500000,1230.1100000,1239.8100000,803064998
30-06-20,1248.3000000,1250.3200000,1212.6300000,1212.6300000,871532509
02-07-20,1222.3500000,1250.5700000,1220.8400000,1248.2800000,890104921
03-07-20,1244.9700000,1252.6400000,1229.4400000,1235.1800000,571873233
06-07-20,1246.7000000,1266.2800000,1241.7100000,1247.1400000,1033555346
07-07-20,1240.8900000,1251.8100000,1229.9700000,1247.8300000,871659176
08-07-20,1239.2300000,1250.4400000,1238.7100000,1245.5400000,799322694
09-07-20,1242.5700000,1252.2500000,1230.0700000,1234.4200000,910287835
10-07-20,1229.3600000,1245.6500000,1221.9600000,1245.6500000,745715549
13-07-20,1250.3700000,1257.7300000,1232.9900000,1234.5000000,838529467
14-07-20,1221.2400000,1221.2400000,1197.2000000,1216.7900000,1111168672
15-07-20,1214.3800000,1228.4100000,1210.1400000,1219.2600000,944546147
16-07-20,1216.6700000,1222.1600000,1208.2900000,1219.9300000,606470727
17-07-20,1213.7400000,1218.3200000,1209.2400000,1216.1700000,573748919
20-07-20,1214.3900000,1235.8500000,1205.7900000,1235.8500000,713911853
21-07-20,1243.5800000,1266.4800000,1243.1700000,1259.7200000,1158471699
22-07-20,1257.7300000,1266.1600000,1250.3100000,1255.1000000,783165748
23-07-20,1264.1200000,1274.5600000,1254.0600000,1261.6200000,780800450
24-07-20,1245.3900000,1258.3600000,1243.5400000,1255.9800000,830124968
27-07-20,1261.1100000,1276.4900000,1260.5900000,1266.1600000,911071636
28-07-20,1276.0900000,1277.8200000,1249.7200000,1257.6900000,839470855
29-07-20,1255.8200000,1270.4200000,1254.1500000,1266.0100000,900429263
30-07-20,1265.3500000,1266.8100000,1226.8600000,1232.3500000,802869761
31-07-20,1249.9100000,1251.5700000,1232.9900000,1234.4400000,835457548
03-08-20,1235.4000000,1260.4700000,1234.9700000,1257.4200000,833974358
04-08-20,1264.1200000,1269.7900000,1246.8200000,1260.1600000,728597787
05-08-20,1265.9700000,1297.9700000,1265.1400000,1295.2700000,1222580257
06-08-20,1295.6100000,1299.7600000,1278.2200000,1282.4400000,796629848
07-08-20,1285.6900000,1286.3600000,1266.8500000,1271.4300000,767551749
10-08-20,1271.9700000,1280.4100000,1267.9600000,1267.9600000,654560463
11-08-20,1272.2200000,1301.1900000,1272.2200000,1296.0100000,1285479556
12-08-20,1287.8800000,1307.1200000,1283.6000000,1307.1200000,1216219704
13-08-20,1305.8100000,1326.1300000,1304.5900000,1326.1300000,1256464233
14-08-20,1327.3800000,1328.1400000,1306.0000000,1323.8000000,853455853
17-08-20,1328.0300000,1336.5800000,1301.0300000,1308.7100000,1125736086
18-08-20,1306.2300000,1322.9900000,1303.3000000,1311.5200000,801422357
19-08-20,1312.4800000,1322.4800000,1308.0900000,1316.3200000,757567601
20-08-20,1306.0600000,1307.5000000,1272.8100000,1272.8100000,1218735562
21-08-20,1286.6000000,1291.2300000,1252.9100000,1262.0100000,1207190425
24-08-20,1265.9300000,1288.1500000,1265.9300000,1281.5200000,754554532
25-08-20,1285.3100000,1289.3300000,1265.8500000,1267.1600000,772336661
26-08-20,1271.7700000,1273.2400000,1256.7200000,1273.2400000,985214682
27-08-20,1274.8000000,1279.2000000,1258.6900000,1264.8600000,885191308
28-08-20,1267.3800000,1271.3200000,1254.8300000,1265.6200000,812379078
31-08-20,1274.4400000,1286.0700000,1255.3400000,1258.6000000,2479562504
01-09-20,1265.7000000,1282.2400000,1264.8500000,1274.5000000,1115208067
02-09-20,1282.5800000,1283.6900000,1229.5000000,1234.8200000,1261513175
03-09-20,1234.1400000,1241.2800000,1216.9300000,1223.2100000,1101364846
04-09-20,1222.2100000,1236.6500000,1214.7200000,1220.0100000,930734098
07-09-20,1224.0000000,1230.0200000,1210.2100000,1218.5200000,707988074
08-09-20,1221.3500000,1225.1600000,1183.7800000,1189.4700000,1078655164
09-09-20,1189.2500000,1206.0400000,1187.9800000,1201.3400000,856119937
10-09-20,1208.5900000,1220.2700000,1191.8900000,1216.5900000,878867803
11-09-20,1210.1200000,1225.5900000,1207.2700000,1223.0500000,777353604
14-09-20,1224.1400000,1239.4200000,1218.4100000,1228.4800000,830795108
15-09-20,1229.1600000,1253.6800000,1227.9400000,1253.6800000,999756324
16-09-20,1252.3800000,1257.9200000,1243.6000000,1251.8600000,980347354
17-09-20,1238.0600000,1246.0200000,1232.8500000,1243.2900000,1140313689
18-09-20,1246.6700000,1250.1300000,1226.4800000,1228.6400000,1162428850
21-09-20,1225.3200000,1225.9900000,1176.6300000,1181.2400000,1113857530
22-09-20,1189.3700000,1209.0300000,1182.0400000,1193.0600000,956783446
23-09-20,1214.2900000,1225.0600000,1195.7700000,1195.7700000,1880837048
24-09-20,1187.6600000,1192.6700000,1172.9400000,1188.9800000,1141910367
25-09-20,1189.4000000,1193.5800000,1160.2800000,1164.6800000,970637027
28-09-20,1171.8700000,1178.6500000,1163.0800000,1166.8600000,885885039
29-09-20,1170.8500000,1172.7600000,1138.9500000,1155.6700000,1018687519
30-09-20,1158.7500000,1182.9600000,1152.9400000,1178.5100000,863040846
01-10-20,1181.5500000,1191.1900000,1170.7200000,1174.4900000,958218244
02-10-20,1156.1000000,1156.9800000,1134.0100000,1148.0700000,1014549278
05-10-20,1152.5600000,1160.5400000,1144.0400000,1157.8600000,812372983
06-10-20,1163.7500000,1176.5800000,1157.4100000,1168.5600000,939707413
07-10-20,1157.9300000,1164.6900000,1140.5300000,1143.9500000,860837633
08-10-20,1152.2700000,1158.8200000,1148.0000000,1158.8200000,722701213
09-10-20,1156.9100000,1165.6900000,1147.9500000,1164.3400000,883427798
12-10-20,1163.0900000,1169.9300000,1155.8500000,1162.9100000,762744634
13-10-20,1162.1800000,1169.8000000,1151.1800000,1156.1100000,738152170
14-10-20,1157.0200000,1164.6700000,1151.5100000,1160.3000000,701605984
15-10-20,1156.1800000,1156.4400000,1128.0600000,1132.2900000,834345310
16-10-20,1137.2500000,1138.8700000,1121.2900000,1132.8000000,914864216
19-10-20,1133.3100000,1137.0700000,1128.8000000,1135.1200000,630742438
20-10-20,1130.2600000,1143.8200000,1123.0800000,1140.6900000,908174202
21-10-20,1145.2100000,1151.9400000,1136.7600000,1143.4200000,862402791
22-10-20,1143.1700000,1155.3900000,1137.1400000,1155.2400000,801653917
23-10-20,1153.6500000,1166.5100000,1149.1300000,1164.0600000,762393627
26-10-20,1164.8600000,1165.5800000,1151.4500000,1152.3300000,692271021
27-10-20,1146.5600000,1151.6600000,1126.6000000,1131.3600000,801014946
28-10-20,1124.2300000,1124.2300000,1070.6800000,1078.2900000,1166444273
29-10-20,1075.4000000,1091.3700000,1062.7000000,1078.9600000,942646458
30-10-20,1078.0200000,1078.3700000,1056.0200000,1066.6000000,863965958
02-11-20,1062.3000000,1075.1200000,1039.5100000,1069.3300000,906249301
03-11-20,1079.4900000,1109.7100000,1079.3600000,1108.1500000,992135086
05-11-20,1121.2400000,1172.1400000,1121.2400000,1170.7400000,1369614919
06-11-20,1163.0400000,1178.2800000,1151.8600000,1178.2800000,1039400068
09-11-20,1193.4200000,1242.2400000,1188.4200000,1236.3000000,2581112593
10-11-20,1223.3300000,1240.7900000,1212.6100000,1232.8700000,1964258131
11-11-20,1235.9500000,1254.1600000,1231.4700000,1233.8100000,2041673113
12-11-20,1224.1000000,1239.7800000,1219.1500000,1238.4500000,1456293505
13-11-20,1222.4400000,1233.8400000,1218.5200000,1227.7800000,1214430796
16-11-20,1247.4600000,1268.6100000,1245.4800000,1268.6100000,1480153105
17-11-20,1274.6300000,1276.3700000,1246.7100000,1258.4600000,1280703210
18-11-20,1257.3600000,1282.0700000,1253.2300000,1276.7500000,1141668368
19-11-20,1269.5300000,1270.1800000,1251.5300000,1258.9100000,1060810061
20-11-20,1262.5900000,1269.0200000,1256.2100000,1262.6900000,761893902
23-11-20,1269.0700000,1287.3600000,1255.8000000,1256.8100000,1161575640
24-11-20,1271.7500000,1288.7100000,1265.8800000,1287.1200000,1309708557
25-11-20,1301.0700000,1309.5400000,1287.3600000,1301.8300000,1723999626
26-11-20,1311.2800000,1316.5700000,1298.6000000,1307.1400000,1141864871
27-11-20,1303.2400000,1306.0100000,1291.1700000,1302.4300000,1203211160
30-11-20,1299.9900000,1299.9900000,1281.0000000,1281.9700000,2241860253
01-12-20,1284.5900000,1312.6900000,1284.5900000,1311.0500000,1431004721
02-12-20,1308.6600000,1335.4400000,1305.8700000,1335.4400000,1262421514
03-12-20,1337.4100000,1339.4100000,1321.4200000,1339.4100000,1280643433
04-12-20,1342.4600000,1358.6300000,1342.4600000,1357.3900000,1280368062
07-12-20,1352.2000000,1368.8600000,1341.4000000,1368.8600000,1195750816
08-12-20,1361.1300000,1375.7500000,1354.7500000,1364.6600000,1274913702
09-12-20,1364.6500000,1382.7500000,1364.5600000,1372.4700000,1306124662
10-12-20,1361.6000000,1404.6800000,1360.0600000,1404.6800000,1411990991
11-12-20,1405.7100000,1413.5600000,1395.7700000,1412.8800000,1484612955
14-12-20,1422.9300000,1432.7300000,1397.4900000,1398.1200000,1694996070
15-12-20,1386.6600000,1409.2600000,1382.9500000,1390.4600000,1260962258
16-12-20,1400.1600000,1407.8600000,1388.1500000,1400.0500000,1284426338
17-12-20,1409.7300000,1434.6400000,1409.3500000,1419.2200000,1894630742
18-12-20,1418.7800000,1419.4100000,1386.3400000,1402.5000000,1715945782
21-12-20,1391.4200000,1392.1800000,1326.6500000,1335.9300000,1815512927
22-12-20,1339.2400000,1359.9100000,1327.8900000,1351.4300000,1313169731
23-12-20,1337.9300000,1367.2700000,1335.7600000,1366.7600000,875821325
24-12-20,1366.4900000,1378.3300000,1358.2200000,1378.3300000,688833069
25-12-20,1380.9200000,1384.0600000,1376.6200000,1378.3600000,320145472
28-12-20,1380.1700000,1396.9700000,1380.1700000,1391.3100000,706912138
29-12-20,1396.9800000,1405.9000000,1395.0800000,1398.4800000,843004051
30-12-20,1393.7000000,1403.8800000,1382.8800000,1387.4600000,904593481
04-01-21,1399.0600000,1439.6100000,1398.8200000,1424.8400000,905250290
05-01-21,1410.0800000,1428.7000000,1386.5600000,1426.1100000,969475846
06-01-21,1436.5800000,1446.2100000,1424.8700000,1436.7100000,972269678
08-01-21,1447.8900000,1481.8400000,1447.8900000,1466.5000000,1783806548
11-01-21,1464.9400000,1488.5600000,1450.5500000,1466.5600000,1914829796
12-01-21,1474.2300000,1496.0400000,1467.9600000,1484.9600000,1417396377
13-01-21,1497.4300000,1503.2100000,1473.2900000,1486.7700000,1356930445
14-01-21,1478.8800000,1505.5600000,1466.2500000,1500.5800000,1483509651
15-01-21,1498.3600000,1507.0600000,1470.9200000,1474.2800000,1425319896
18-01-21,1470.2100000,1477.6800000,1456.7300000,1474.8600000,1243669179
19-01-21,1484.0500000,1492.7200000,1466.6600000,1470.6300000,1169274490
20-01-21,1478.2200000,1494.9700000,1475.6500000,1486.9000000,1032084020
21-01-21,1492.5600000,1500.0300000,1452.8000000,1463.8400000,1563827714
22-01-21,1447.9600000,1448.3500000,1413.1200000,1418.2900000,1470037933
25-01-21,1425.6900000,1444.4400000,1409.4700000,1412.0200000,1410219244
26-01-21,1413.8500000,1425.8100000,1403.3400000,1422.9500000,1068828874
27-01-21,1426.5200000,1431.2100000,1382.2100000,1393.0200000,1398586735
28-01-21,1376.6200000,1391.0200000,1365.1300000,1384.6400000,1205271773
29-01-21,1381.6000000,1381.9600000,1361.7300000,1367.6400000,1496525332
01-02-21,1363.7800000,1378.9700000,1362.6400000,1363.9600000,1129968509
02-02-21,1379.2100000,1406.6200000,1377.3500000,1398.9900000,1298719871
03-02-21,1384.9000000,1398.9400000,1377.2400000,1387.0000000,1051400606
04-02-21,1393.3000000,1413.3100000,1389.9700000,1402.7100000,1166773740
05-02-21,1418.4900000,1431.7600000,1417.4600000,1431.7600000,1162090004
08-02-21,1441.6400000,1462.8000000,1441.6400000,1462.2200000,1074778363
09-02-21,1468.5000000,1474.7900000,1456.2600000,1457.8700000,1359700315
10-02-21,1465.8500000,1471.8900000,1447.8800000,1448.3100000,1204099005
11-02-21,1452.0600000,1462.0100000,1447.9700000,1461.3300000,769540836
12-02-21,1454.3200000,1461.9900000,1420.3600000,1461.9900000,1154252580
15-02-21,1480.2400000,1498.1000000,1480.2400000,1496.4000000,1075793939
16-02-21,1507.2400000,1508.9500000,1483.1000000,1494.5800000,1204848665
17-02-21,1492.5800000,1499.1400000,1457.3900000,1462.3500000,1431427296
18-02-21,1477.4800000,1478.9900000,1443.6900000,1446.7000000,1216522521
19-02-21,1447.3200000,1474.2000000,1440.4000000,1472.3300000,1263704340
20-02-21,1463.6800000,1469.6200000,1462.7500000,1465.8200000,309505304
22-02-21,1468.6700000,1470.3500000,1434.8400000,1455.3300000,1193726048
24-02-21,1449.1700000,1468.2800000,1445.1000000,1445.9100000,1493912615
25-02-21,1463.4300000,1471.0600000,1443.2100000,1450.3900000,1784584717
26-02-21,1413.2000000,1435.6600000,1401.7800000,1411.9300000,2058074924
01-03-21,1422.7800000,1445.1700000,1419.5700000,1443.0200000,1000220421
02-03-21,1426.5100000,1458.5000000,1424.9800000,1452.4800000,1157406080
03-03-21,1465.8700000,1477.9800000,1450.6500000,1453.6100000,1239854215
04-03-21,1451.6500000,1462.8300000,1435.1700000,1454.6700000,1414722967
05-03-21,1433.3400000,1458.0500000,1423.8900000,1447.4600000,1839012438
09-03-21,1452.5100000,1489.6800000,1448.6400000,1481.8500000,1859231205
10-03-21,1479.3200000,1498.3200000,1472.7300000,1479.5700000,1385505739
11-03-21,1489.3400000,1505.2200000,1483.5800000,1505.2200000,1117502038
12-03-21,1505.9200000,1519.6900000,1500.5000000,1519.5000000,1075525479
15-03-21,1530.2500000,1550.4900000,1528.2900000,1543.9900000,1503020014
16-03-21,1554.6800000,1555.7400000,1531.6300000,1552.8100000,1719386009
17-03-21,1542.6200000,1547.6200000,1490.8300000,1493.6600000,1707440048
18-03-21,1515.9900000,1522.4000000,1485.0000000,1488.7200000,1576155800
19-03-21,1466.7500000,1491.1500000,1461.6000000,1474.0500000,1676705165
22-03-21,1473.4900000,1479.7800000,1461.8700000,1467.6200000,985392117
23-03-21,1457.8400000,1458.8900000,1425.3600000,1435.6700000,1147092120
24-03-21,1426.1100000,1443.8100000,1423.2500000,1437.1800000,1134350449
25-03-21,1433.1400000,1440.2800000,1413.3500000,1417.1600000,906952618
26-03-21,1444.8000000,1456.6900000,1440.0300000,1449.8500000,1060133372
29-03-21,1454.5000000,1468.1400000,1453.4400000,1468.1400000,1191854456
30-03-21,1474.2800000,1478.3600000,1452.0900000,1460.3200000,998061395
31-03-21,1464.7800000,1480.9500000,1462.6400000,1477.1100000,1308635877
01-04-21,1480.3600000,1487.2000000,1454.3300000,1457.3700000,1257563435
02-04-21,1472.1300000,1472.6100000,1463.0200000,1466.7100000,428583681
05-04-21,1464.8800000,1464.8800000,1446.3100000,1457.1300000,687977267
06-04-21,1460.3800000,1461.0700000,1423.4500000,1426.8600000,1167650956
07-04-21,1413.9800000,1436.7800000,1406.4200000,1429.5100000,1224268656
08-04-21,1440.2000000,1446.3800000,1427.9200000,1440.4300000,941160119
09-04-21,1434.7100000,1434.7100000,1417.0600000,1417.7700000,1109604180
12-04-21,1411.8300000,1444.7900000,1409.5200000,1432.4800000,1227663492
13-04-21,1438.9700000,1459.4400000,1432.4700000,1458.5100000,1223904893
14-04-21,1487.7900000,1490.0000000,1475.0000000,1490.0000000,1491831768
15-04-21,1437.9500000,1474.8500000,1435.7900000,1474.8500000,1347277697
16-04-21,1484.2400000,1497.0500000,1484.0500000,1497.0500000,1134411568
19-04-21,1488.3200000,1492.8900000,1471.9600000,1476.5800000,1111661995
20-04-21,1482.9000000,1490.3300000,1450.6200000,1455.4300000,1298244363
21-04-21,1458.3700000,1471.0900000,1452.0000000,1464.1700000,1114226562
22-04-21,1473.5900000,1502.7600000,1466.2100000,1501.7700000,1482787547
23-04-21,1508.4700000,1516.5700000,1499.3200000,1511.8500000,1089881242
26-04-21,1516.0600000,1524.4600000,1510.2400000,1519.3300000,1126656830
27-04-21,1518.5500000,1525.5400000,1507.5900000,1516.0100000,1524295620
28-04-21,1517.8600000,1519.2700000,1502.1300000,1509.0600000,1398470069
29-04-21,1527.5900000,1530.7100000,1504.5700000,1510.7200000,1387001139
30-04-21,1509.1800000,1512.2900000,1483.3000000,1485.0300000,1138050599
04-05-21,1489.4300000,1511.3000000,1489.4300000,1502.5800000,1230941277
05-05-21,1517.5400000,1535.8600000,1514.0800000,1535.6700000,1056784097
06-05-21,1532.6200000,1552.7100000,1532.6200000,1550.6400000,1175852164
07-05-21,1562.0700000,1577.5100000,1557.0800000,1577.5100000,1102528272
10-05-21,1578.2400000,1583.3900000,1565.1100000,1570.7800000,1110835145
11-05-21,1546.3700000,1558.6100000,1538.7100000,1552.6300000,1298704791
12-05-21,1556.6900000,1564.7200000,1542.8000000,1548.0200000,1226990364
13-05-21,1538.7500000,1555.6500000,1522.9900000,1546.9300000,1309384793
14-05-21,1557.3900000,1559.3200000,1546.4800000,1548.9300000,825275316
17-05-21,1552.7400000,1561.9800000,1539.4000000,1551.3600000,1028955967
18-05-21,1569.0900000,1581.6300000,1568.0200000,1574.3200000,1465602100
19-05-21,1580.0600000,1580.0600000,1545.7300000,1552.9100000,1854115435
20-05-21,1559.4400000,1562.4900000,1541.0800000,1558.7200000,1267686025
21-05-21,1558.3100000,1574.3500000,1549.3700000,1569.5500000,1063735859
24-05-21,1570.0700000,1573.7900000,1558.7400000,1570.9000000,751999766
25-05-21,1581.7200000,1584.5800000,1574.9100000,1580.6900000,946068039
26-05-21,1585.6700000,1592.8300000,1581.5100000,1590.5800000,1174966546
27-05-21,1588.4700000,1604.1200000,1583.1800000,1603.6700000,2222890773
28-05-21,1604.9000000,1607.4600000,1593.7200000,1603.7900000,1022545346
31-05-21,1598.1400000,1604.1500000,1595.0200000,1597.5400000,745637055
01-06-21,1610.6300000,1622.8200000,1610.5400000,1614.2100000,1271118596
02-06-21,1613.1700000,1643.6600000,1611.4900000,1643.6600000,1260812794
03-06-21,1651.0700000,1652.1000000,1625.5500000,1636.5100000,1319623924
04-06-21,1636.6800000,1648.9900000,1619.2700000,1647.0600000,1223267470
07-06-21,1643.8400000,1655.1400000,1637.1500000,1652.9900000,911772675
08-06-21,1651.0400000,1660.7200000,1645.4900000,1656.4600000,1165318730
09-06-21,1668.7800000,1678.9400000,1661.0800000,1674.7500000,1044008570
10-06-21,1672.9300000,1686.5800000,1666.6800000,1677.3600000,1170384351
11-06-21,1685.9700000,1692.4500000,1676.8600000,1678.5700000,1024193996
14-06-21,1680.2300000,1688.0900000,1673.7000000,1687.3700000,765394624
15-06-21,1691.6300000,1695.4600000,1663.9200000,1665.3100000,1073821490
16-06-21,1668.4100000,1681.0800000,1664.6600000,1679.0200000,1216911837
17-06-21,1649.7300000,1673.9800000,1649.5700000,1664.3800000,1496030361
18-06-21,1656.3600000,1661.6800000,1644.1200000,1646.7200000,1742347234
21-06-21,1637.5800000,1646.2700000,1627.2800000,1642.3900000,993249993
22-06-21,1651.9300000,1652.4200000,1638.9500000,1645.5900000,912326752
23-06-21,1664.5500000,1671.7200000,1655.2900000,1666.2100000,1060416403
24-06-21,1666.4800000,1673.4700000,1656.4100000,1664.9400000,1523053209
25-06-21,1668.7200000,1672.6300000,1660.5500000,1672.0800000,966976342
28-06-21,1673.0600000,1681.1800000,1667.1300000,1669.7500000,843802390
29-06-21,1663.4700000,1665.5900000,1638.3500000,1640.0800000,1160570708
30-06-21,1646.7300000,1662.3200000,1632.3400000,1653.7800000,1336419992
01-07-21,1657.8100000,1676.1800000,1654.6900000,1656.6100000,1338265184
02-07-21,1650.3900000,1666.0900000,1644.1600000,1659.7200000,906655111
05-07-21,1667.2700000,1667.2800000,1658.5700000,1664.5500000,683000430
06-07-21,1677.1300000,1682.6700000,1643.6700000,1644.9900000,1490289207
07-07-21,1648.2300000,1661.8200000,1633.2100000,1641.4200000,1197697266
08-07-21,1628.1000000,1628.3000000,1608.2900000,1627.6400000,1183005128
09-07-21,1631.7800000,1644.0500000,1628.0900000,1635.0400000,1020970503
12-07-21,1635.9100000,1643.7800000,1622.6900000,1640.2200000,787775315
13-07-21,1651.2400000,1653.1800000,1631.9000000,1648.8400000,985640848
14-07-21,1633.9100000,1642.6700000,1624.8100000,1625.7700000,1106512215
15-07-21,1624.0200000,1629.4800000,1608.8900000,1612.0800000,929718866
16-07-21,1610.1600000,1620.5000000,1593.4900000,1603.1000000,979196783
19-07-21,1585.5400000,1586.5600000,1552.4800000,1559.4000000,1186015765
20-07-21,1565.9300000,1573.2300000,1551.7300000,1567.2800000,953417478
21-07-21,1573.5400000,1587.2000000,1564.3600000,1586.1200000,728142904
22-07-21,1597.9800000,1605.7500000,1592.4500000,1599.7400000,817227891
23-07-21,1608.6600000,1608.9900000,1593.0400000,1595.8600000,663777348
26-07-21,1584.3100000,1605.1000000,1574.6600000,1602.5300000,707062068
27-07-21,1604.3200000,1607.5200000,1593.4400000,1594.6400000,924651666
28-07-21,1601.4900000,1616.3400000,1599.2000000,1616.3400000,822654831
29-07-21,1629.7000000,1639.3500000,1628.8000000,1639.3500000,1033238781
30-07-21,1626.6600000,1636.1100000,1620.3700000,1625.7600000,1236801360
02-08-21,1633.0200000,1644.2700000,1630.2700000,1635.9000000,867375506
03-08-21,1631.7900000,1641.8100000,1624.1600000,1637.7000000,822856955
04-08-21,1648.4100000,1651.9700000,1636.9700000,1640.3000000,800246097
05-08-21,1635.2900000,1653.8100000,1635.2900000,1653.3100000,878699880
06-08-21,1654.8900000,1655.4200000,1629.8400000,1632.8700000,1139113089
09-08-21,1623.8800000,1647.7900000,1623.3900000,1641.0700000,1275030602
10-08-21,1648.6400000,1653.8700000,1640.2100000,1646.4700000,959090873
11-08-21,1651.6000000,1659.8700000,1639.0500000,1656.2000000,880660924
12-08-21,1661.6500000,1670.4000000,1659.7200000,1665.5600000,802819989
13-08-21,1662.6400000,1670.5200000,1660.5000000,1666.4400000,674839954
16-08-21,1656.7000000,1674.0900000,1654.4700000,1674.0900000,844242315
17-08-21,1669.1500000,1690.2300000,1669.1500000,1689.7600000,1065380426
18-08-21,1692.9900000,1695.1700000,1672.5800000,1675.2100000,882392014
19-08-21,1651.5700000,1651.7400000,1631.0000000,1635.6300000,1277128584
20-08-21,1639.1400000,1641.2300000,1618.1800000,1623.5000000,860299848
23-08-21,1642.2300000,1651.1000000,1640.2100000,1649.9400000,746914743
24-08-21,1659.1200000,1663.7500000,1647.2000000,1660.9000000,964142856
25-08-21,1660.8700000,1663.1100000,1647.5700000,1653.5600000,757236831
26-08-21,1647.5700000,1650.3600000,1627.6600000,1634.7900000,826734211
27-08-21,1641.9200000,1664.2500000,1634.7200000,1664.2500000,837713075
30-08-21,1669.4700000,1684.7000000,1669.4700000,1684.7000000,912525755
31-08-21,1689.6200000,1694.1400000,1678.2600000,1684.1600000,1574413556
01-09-21,1690.0800000,1716.2600000,1689.7100000,1715.0900000,1344266235
02-09-21,1720.6600000,1728.7700000,1714.0400000,1726.6100000,1292220356
03-09-21,1719.4300000,1734.1600000,1713.1300000,1734.1600000,1204356461
06-09-21,1729.1000000,1738.6700000,1729.1000000,1737.0100000,1071798814
07-09-21,1738.8300000,1742.2200000,1721.5100000,1723.9100000,1086904248
08-09-21,1723.7600000,1733.6600000,1709.8400000,1726.5300000,1341517032
09-09-21,1722.7700000,1733.6900000,1715.1400000,1726.3700000,1087768999
10-09-21,1728.9800000,1734.7200000,1721.1500000,1725.2500000,922177744
13-09-21,1730.7400000,1751.0800000,1724.8200000,1751.0800000,1111378703
14-09-21,1755.9000000,1760.2900000,1746.5300000,1754.6000000,1609328296
15-09-21,1752.3400000,1773.0400000,1749.5900000,1766.6700000,1783794106
16-09-21,1769.0600000,1772.7300000,1748.8900000,1755.6400000,1866494880
17-09-21,1756.2000000,1758.8000000,1738.9700000,1745.0400000,1713231368
20-09-21,1716.4300000,1718.4000000,1695.0800000,1700.6600000,1245599475
21-09-21,1712.0500000,1721.0400000,1704.5800000,1710.9000000,1256020808
22-09-21,1730.5100000,1747.3100000,1728.6200000,1747.3100000,1169740501
23-09-21,1754.7400000,1758.9700000,1741.4500000,1753.2100000,1320200909
24-09-21,1749.0500000,1749.2600000,1733.2800000,1747.5600000,1180608318
27-09-21,1767.4600000,1775.2300000,1760.6100000,1774.2400000,1425059390
28-09-21,1785.1100000,1787.9200000,1749.6300000,1756.2600000,1827723297
29-09-21,1748.1300000,1764.9300000,1747.8300000,1756.5200000,1287001142
30-09-21,1769.7900000,1780.9100000,1758.9600000,1777.7400000,1773523716
01-10-21,1760.3600000,1776.2300000,1754.7400000,1771.5000000,1164913195
04-10-21,1775.6300000,1791.3100000,1769.9900000,1785.7500000,1959514404
05-10-21,1794.1200000,1840.3700000,1794.1200000,1840.1100000,2455315922
06-10-21,1853.6000000,1854.6400000,1808.5000000,1814.6400000,2866377911
07-10-21,1841.9600000,1856.5800000,1818.8600000,1853.9900000,2222401695
08-10-21,1851.6300000,1866.7600000,1845.4300000,1860.9600000,1498080004
11-10-21,1872.2100000,1883.6800000,1867.5800000,1882.4300000,1764157088
12-10-21,1867.1500000,1876.7800000,1860.7500000,1869.9400000,1385424788
13-10-21,1867.7500000,1868.0100000,1835.9400000,1855.1100000,1827712762
14-10-21,1876.3600000,1890.4600000,1873.3900000,1875.9700000,1490194135
15-10-21,1888.7300000,1893.7100000,1878.4800000,1891.5600000,1302950034
18-10-21,1882.7100000,1883.9900000,1869.3200000,1876.5600000,1368506967
19-10-21,1890.2200000,1901.8800000,1880.3500000,1900.0400000,1448563912
